# Time (Hours), Altitude, Semi Major Axis, Eccentricity, Inclination, Argument Of Periapsis, RAAN, True Anomaly, Acceleration Norm PM Sun, Acceleration Norm PM Moon, Acceleration Norm PM Mars, Acceleration Norm PM Venus, Acceleration Norm SH Earth, Acceleration Norm Aero Earth, Acceleration Norm RP Sun
4.203333333333333144e+01,5.605441294005420332e+02,6.994803398858840410e+03,9.541568848840949191e-03,9.774480649738761429e+01,2.361356368518547200e+01,3.250485075411750131e+02,3.412126517019647167e+02,5.495078676224247377e-07,9.105717869612903338e-07,3.142075638473896102e-13,1.471884459909986649e-11,8.307077047796692426e+00,1.150805579744195071e-07,8.885243258928892037e-08
4.206666666666666998e+01,5.582290872410684415e+02,6.994055133931654382e+03,9.483022856342547893e-03,9.774512261829902116e+01,2.473785014575226882e+01,3.250485600175551895e+02,3.476466641891061045e+02,5.289255095448642400e-07,8.898860026783155109e-07,2.977717334449905924e-13,1.457309044452872361e-11,8.311311224214897209e+00,1.192181604875575119e-07,8.885197411622199168e-08
4.210000000000000142e+01,5.568814635983864036e+02,6.992707094793481701e+03,9.315854187481467999e-03,9.774579007179787027e+01,2.573233406916692445e+01,3.250487595871332474e+02,3.542139407185112532e+02,5.023384664746874588e-07,8.599188081336545503e-07,2.794337396579275053e-13,1.427131738177424563e-11,8.312168728357068659e+00,1.216665922032707309e-07,8.885138598639043374e-08
4.213333333333333286e+01,5.565363444841960927e+02,6.990854062980682102e+03,9.057818339834010357e-03,9.774676398762444762e+01,2.635865686171819178e+01,3.250491959949047782e+02,1.150407610755364018e+00,4.707287877598386619e-07,8.217275320346725866e-07,2.601880272273123858e-13,1.382487832248852113e-11,8.309725856287956347e+00,1.222341984186696301e-07,8.885067747752922252e-08
4.216666666666666430e+01,5.572154270436996057e+02,6.988629055487636833e+03,8.741652950873021743e-03,9.774797375491063178e+01,2.639515245240794172e+01,3.250499424354345592e+02,8.675292031914290547e+00,4.354330423357554419e-07,7.768172262624647388e-07,2.412981575201439970e-13,1.325175578041540370e-11,8.304164877742890027e+00,1.208629808158265547e-07,8.884986001167191539e-08
4.220000000000000284e+01,5.589254793556975756e+02,6.986192915984926003e+03,8.412648449134793593e-03,9.774932920832709726e+01,2.567155276146777254e+01,3.250510486277489690e+02,1.695646698709439804e+01,3.982372952689774623e-07,7.272316837653720343e-07,2.243092796844960870e-13,1.257721828887807383e-11,8.295759785106318063e+00,1.176172222462987828e-07,8.884894693049058048e-08
4.223333333333333428e+01,5.616568365189340284e+02,6.983721192578404043e+03,8.123509271585865887e-03,9.775072888627001078e+01,2.412668600238593086e+01,3.250525365312965960e+02,2.605280120024368173e+01,3.615110448930881282e-07,6.756765727680707146e-07,2.109742912445783592e-13,1.183476391570142100e-11,8.284855371481368636e+00,1.126779424928973522e-07,8.884795323224444744e-08
4.226666666666666572e+01,5.653820911698937834e+02,6.981389746076047231e+03,7.925478109014404832e-03,9.775206905705219640e+01,2.187490688116893622e+01,3.250543990703122290e+02,3.584777325994045327e+01,3.283432662461520389e-07,6.256541837495546229e-07,2.030004186073002702e-13,1.106726671670996690e-11,8.271842224804455412e+00,1.063425656893851455e-07,8.884689527871353542e-08
4.229999999999999716e+01,5.700551515431152438e+02,6.979360774559118909e+03,7.856406329120860579e-03,9.775325230021093148e+01,1.923441241163111570e+01,3.250566016321412803e+02,4.602119508945585835e+01,3.025196980345697453e-07,5.815248518471486762e-07,2.015884973656546638e-13,1.032788105086810143e-11,8.257131157702817248e+00,9.895791841411918449e-08,8.884579048088385076e-08
4.233333333333333570e+01,5.756108243327522587e+02,6.977770819886071877e+03,7.929893253816482079e-03,9.775419479227987551e+01,1.666261104256317083e+01,3.250590857192398175e+02,5.611387626829173314e+01,2.879785242423759975e-07,5.482848513988301265e-07,2.069696775908995321e-13,9.679453819337441115e-12,8.241130554370746708e+00,9.092063888645359038e-08,8.884465697190733074e-08
4.236666666666666714e+01,5.819650343154714847e+02,6.976721867594987089e+03,8.131536662132721888e-03,9.775483188471856977e+01,1.460691090148372417e+01,3.250617740367291049e+02,6.567686307773507792e+01,2.874682933542807626e-07,5.307515422859789097e-07,2.183051244309772047e-13,9.190007153910559663e-12,8.224229082275284597e+00,8.260343821282559351e-08,8.884351327516614877e-08
4.239999999999999858e+01,5.890157289206003952e+02,6.976276011356161689e+03,8.424738015641327835e-03,9.775512189717257172e+01,1.336429123511056005e+01,3.250645764227545556e+02,7.441188822673953496e+01,3.011029560002984655e-07,5.321062909979409791e-07,2.340429267965404686e-13,8.921569331786144847e-12,8.206784578690864862e+00,7.434729414951658002e-08,8.884237797434718742e-08
4.243333333333333002e+01,5.966444502352374002e+02,6.976453533728249568e+03,8.762087207641563666e-03,9.775504819708956461e+01,1.303327916314750645e+01,3.250673962301362394e+02,8.221940938231158214e+01,3.263005679247018408e-07,5.525539274144362398e-07,2.524212142010954070e-13,8.913215617129969957e-12,8.189118313785382242e+00,6.643063171396755788e-08,8.884126939147852869e-08
4.246666666666666856e+01,6.047185050535658775e+02,6.977233834919693436e+03,9.096167313711609262e-03,9.775461962758004120e+01,1.355206095239213049e+01,3.250701369009698283e+02,8.916050759348621568e+01,3.591809490187040415e-07,5.892442470993284847e-07,2.718118345987544546e-13,9.166825100383761748e-12,8.171512844017241761e+00,5.906004844413255034e-08,0.000000000000000000e+00
4.250000000000000000e+01,6.130936341236550788e+02,6.978558516063480965e+03,9.386546153760983932e-03,9.775386928607758819e+01,1.476509560442150004e+01,3.250727084740648252e+02,9.539027807606871079e+01,3.959548892179061561e-07,6.375117513155932477e-07,2.908543992654362350e-13,9.646492894390217882e-12,8.154211592680971066e+00,5.236639347611581352e-08,0.000000000000000000e+00
4.253333333333333144e+01,6.216170770493885129e+02,6.980336091207214849e+03,9.603111241068636519e-03,9.775285165689943767e+01,1.647655990850408969e+01,3.250750336633072948e+02,1.011043844685491848e+02,4.335191911983447392e-07,6.923300589534086435e-07,3.084666112993666882e-13,1.029211562481309583e-11,8.137419004338971362e+00,4.641410298336031997e-08,0.000000000000000000e+00
4.256666666666666998e+01,6.301309345615738948e+02,6.982447893487683359e+03,9.727178378955455076e-03,9.775163822582577211e+01,1.848040750792085518e+01,3.250770530063426236e+02,1.065089942632537827e+02,4.694983216872856167e-07,7.491753290216570830e-07,3.238103815826893045e-13,1.103654740257422683e-11,8.121301191293905930e+00,4.121961816403275287e-08,0.000000000000000000e+00
4.260000000000000142e+01,6.384757399882851132e+02,6.984755214391332629e+03,9.751600440858617866e-03,9.775031190479087684e+01,2.057324969797269887e+01,3.250787285993444016e+02,1.118078881227073680e+02,5.021076376877099595e-07,8.043009587102113480e-07,3.362528696103625974e-13,1.181728357248081736e-11,8.105987865286190086e+00,3.675908951985972528e-08,0.000000000000000000e+00
4.263333333333333286e+01,6.464941539652068059e+02,6.987107575256562995e+03,9.680511932020286620e-03,9.774896080927311459e+01,2.255899956893140157e+01,3.250800460346400200e+02,1.171978020780342717e+02,5.300126183674407088e-07,8.547178181089221826e-07,3.453352261473490787e-13,1.258133110656507352e-11,8.091576631607846792e+00,3.298605002907851312e-08,0.000000000000000000e+00
4.266666666666666430e+01,6.540346852076817186e+02,6.989351995877906120e+03,9.528872534513082096e-03,9.774767204019924804e+01,2.425276602940228798e+01,3.250810144265727217e+02,1.228645168448119023e+02,5.522267477744740083e-07,8.980912722838836470e-07,3.507507709376232043e-13,1.328590304201465717e-11,8.078140313235120828e+00,2.983804882636678692e-08,0.000000000000000000e+00
4.270000000000000284e+01,6.609553213092088981e+02,6.991342848611856425e+03,9.321640365416664770e-03,9.774652607840620533e+01,2.548984833126636573e+01,3.250816647057223463e+02,1.289738444820508221e+02,5.680457901558144460e-07,9.326431342950072341e-07,3.523310942142625904e-13,1.389746689831878285e-11,8.065737064657231059e+00,2.725133506345381347e-08,0.000000000000000000e+00
4.273333333333333428e+01,6.671269349459186060e+02,6.992951599765808169e+03,9.092144993454055052e-03,9.774559221000968989e+01,2.614429569610883419e+01,3.250820465943544377e+02,1.356530485734990350e+02,5.770078542243323887e-07,9.570807328661095053e-07,3.500382836404425226e-13,1.439048830218877709e-11,8.054422024128271573e+00,2.516119052996492437e-08,0.000000000000000000e+00
4.276666666666666572e+01,6.724363228775430343e+02,6.994075552717903520e+03,8.879039891216100946e-03,9.774492513655519588e+01,2.615831351307476993e+01,3.250822247687382855e+02,1.429614170367156589e+02,5.788703794516276903e-07,9.705515165993240503e-07,3.439620815327359479e-13,1.474636604765568456e-11,8.044258548638223871e+00,2.351000479822999723e-08,0.000000000000000000e+00
4.279999999999999716e+01,6.767887450376041443e+02,6.994644706445856173e+03,8.721278934420517367e-03,9.774456268315523744e+01,2.557596369660356572e+01,3.250822746509455214e+02,1.508565402594243778e+02,5.735984037746554956e-07,9.726163548078841887e-07,3.343215706703985247e-13,1.495266519298254986e-11,8.035326946004790472e+00,2.224897925732914158e-08,0.000000000000000000e+00
4.283333333333333570e+01,6.801098603552468376e+02,6.994626047957606715e+03,8.651241170082970763e-03,9.774452438459546499e+01,2.456268745281367316e+01,3.250822781009242135e+02,1.591747663111017346e+02,5.613612479053734690e-07,9.632356573956560877e-07,3.214717812326243712e-13,1.500262261763491393e-11,8.027729104835152896e+00,2.133629708087942601e-08,0.000000000000000000e+00
4.286666666666666714e+01,6.823470000365721262e+02,6.994024954791410892e+03,8.687536492388134649e-03,9.774481073915868024e+01,2.338662331931475435e+01,3.250823190855182929e+02,1.676498601454137258e+02,5.425370184504864480e-07,9.427649945191939965e-07,3.059163222672878006e-13,1.489487622765985367e-11,8.021588348692720416e+00,2.074212692117525174e-08,0.000000000000000000e+00
4.289999999999999858e+01,6.834697686255769895e+02,6.992883792082391665e+03,8.830288418003796880e-03,9.774540304869599083e+01,2.235430040994555512e+01,3.250824792733313870e+02,1.759772865522026848e+02,5.177264445957919992e-07,9.119596729259808081e-07,2.883275139743911012e-13,1.463338384883927395e-11,8.017044891406424512e+00,2.044489827718181693e-08,0.000000000000000000e+00
4.293333333333333002e+01,6.834700077430736656e+02,6.991278133769168562e+03,9.061207659079950280e-03,9.774626394034262944e+01,2.172739654519777019e+01,3.250828334985397419e+02,1.838974269131948631e+02,4.877799029709668437e-07,8.719904276601198564e-07,2.695746916312820910e-13,1.422752335879822324e-11,8.014248111405603225e+00,2.043196197506222677e-08,0.000000000000000000e+00
4.296666666666666856e+01,6.823611886316529080e+02,6.989311232866658429e+03,9.348310408700020308e-03,9.774733880184966495e+01,2.166383463972207224e+01,3.250834451553489544e+02,1.912544562713588050e+02,4.538442330134470142e-07,8.244748438681782932e-07,2.507571422241460096e-13,1.369239211670376821e-11,8.013347249971813469e+00,2.070015217833896436e-08,0.000000000000000000e+00
4.300000000000000000e+01,6.801773139256462173e+02,6.987107379632055199e+03,9.652838516806889341e-03,9.774855838727009427e+01,2.220503216414517667e+01,3.250843617778487555e+02,1.980090659652200031e+02,4.174383724160144963e-07,7.715305094098474472e-07,2.332259188827060675e-13,1.304934505588300494e-11,8.014481990729619199e+00,2.125551722085557922e-08,0.000000000000000000e+00
4.303333333333333144e+01,6.769714084153836211e+02,6.984804649324557431e+03,9.935729837486679747e-03,9.774984273467458706e+01,2.329793981121746071e+01,3.250856112454458753e+02,2.042163959290336095e+02,3.805648747222847535e-07,7.158532865902028727e-07,2.185531349656387184e-13,1.232681286531820040e-11,8.017773797312109707e+00,2.211228291102365298e-08,0.000000000000000000e+00
4.306666666666666998e+01,6.728136695013754434e+02,6.982547328936087069e+03,1.016234267464218716e-02,9.775110630796656608e+01,2.482779916088523109e+01,3.250871991483351167e+02,2.099932471855144911e+02,3.458439608339266446e-07,6.608094094267250603e-07,2.083755424157484520e-13,1.156138584652488046e-11,8.023318119397574222e+00,2.329175648769272164e-08,8.883976079196423477e-08
4.310000000000000142e+01,6.677893391828462200e+02,6.980478133427875036e+03,1.030545768434481743e-02,9.775226400162681273e+01,2.664514381382230113e+01,3.250891077985583024e+02,2.154910503826796457e+02,3.165837495191757033e-07,6.104863022229481658e-07,2.040529077369213307e-13,1.079894416469118045e-11,8.031176932557746895e+00,2.482527948960765057e-08,8.884073653156691116e-08
4.313333333333333286e+01,6.619963562187953130e+02,6.978730292543838914e+03,1.034712687880894218e-02,9.775323742122566273e+01,2.858218414191097168e+01,3.250912971809610212e+02,2.208794505253927980e+02,2.965416030953323657e-07,5.695550717670758823e-07,2.062239888213434384e-13,1.009509780191864060e-11,8.041370825443568293e+00,2.675040856185715599e-08,8.884174760300866235e-08
4.316666666666666430e+01,6.555428584299282875e+02,6.977419500986155981e+03,1.027992328298990218e-02,9.775396073298715294e+01,3.046066867692066893e+01,3.250937078239826405e+02,2.263384150738422420e+02,2.890275013883885107e-07,5.426944492987156878e-07,2.145432460066163053e-13,9.513242863507260820e-12,8.053870105030787485e+00,2.911074591409036840e-08,8.884277665845835120e-08
4.320000000000000284e+01,6.485446185703557376e+02,6.976636176940052792e+03,1.010786192582732376e-02,9.775438544803321861e+01,3.209556668069642882e+01,3.250962652910822612e+02,2.320545210933435385e+02,2.954726846041794230e-07,5.334263759032296777e-07,2.278238386710665902e-13,9.117602822046410925e-12,8.068585115551757170e+00,3.195643261040791139e-08,8.884380599100503523e-08
4.323333333333333428e+01,6.411225150966560022e+02,6.976438521389150992e+03,9.846998972790024784e-03,9.775448368324910575e+01,3.329973005502927919e+01,3.250988857374744612e+02,2.382162636269591758e+02,3.146135090134963646e-07,5.427868194680726900e-07,2.444599478188916571e-13,8.959685739930536668e-12,8.085356887015331395e+00,3.533755553407869388e-08,8.884481780123767127e-08
4.326666666666666572e+01,6.334001481014853425e+02,6.976847149574797186e+03,9.525414312087764762e-03,9.775424972036772431e+01,3.389541311561270476e+01,3.251014818945167804e+02,2.450025072946748708e+02,3.432056764966287566e-07,5.688409770509120277e-07,2.628210790789804244e-13,9.062022901882797421e-12,8.103949992453072682e+00,3.930467128179578927e-08,8.884579446961574627e-08
4.329999999999999716e+01,6.255017025550789640e+02,6.977842091538391287e+03,9.181950992125360519e-03,9.775369994573333088e+01,3.373917428312920919e+01,3.251039689042667646e+02,2.525575578680914361e+02,3.774582085532043160e-07,6.075175780538835033e-07,2.814652892777892721e-13,9.409370880701026547e-12,8.124049755851725507e+00,4.389983881759033082e-08,8.884671883261075304e-08
4.333333333333333570e+01,6.175501335269659648e+02,6.979362791723304326e+03,8.862749335106737125e-03,9.775287142729969503e+01,3.276426107007110033e+01,3.251062696016039695e+02,2.609487535022956308e+02,4.139851394966224171e-07,6.540187078369471116e-07,2.992016302115442213e-13,9.954520874631428006e-12,8.145265526867710548e+00,4.915189893642584940e-08,8.884757446029749542e-08
4.336666666666666714e+01,6.096657046929914259e+02,6.981311381369766423e+03,8.614604367637494764e-03,9.775181943273010177e+01,3.103346820809198192e+01,3.251083190501989293e+02,2.701135869991450704e+02,4.500827091118251814e-07,7.038591718380490657e-07,3.150798336255315133e-13,1.063385965085453077e-11,8.167140690419428140e+00,5.506671606695849198e-08,8.884834593247740577e-08
4.339999999999999858e+01,6.019648619114700523e+02,6.983559040215391178e+03,8.475216141529897870e-03,9.775061412843406572e+01,2.877399610889269965e+01,3.251100682968631759e+02,2.798248331230473127e+02,4.836734757163976451e-07,7.532941914381349389e-07,3.283594152911865203e-13,1.138208449865282497e-11,8.189168730340320224e+00,6.162129912716260035e-08,8.884901910953858511e-08
4.343333333333333002e+01,5.945593806070154415e+02,6.985954836769912617e+03,8.462885479741928327e-03,9.774933658524328450e+01,2.635210175989103121e+01,3.251114873614463932e+02,2.897158898979266723e+02,5.131756988166639096e-07,7.993609980320623142e-07,3.384805223131421679e-13,1.214060762666175632e-11,8.210813485487559404e+00,6.874375982465507392e-08,8.884958139320969463e-08
4.346666666666666856e+01,5.875556999678769898e+02,6.988336163702973863e+03,8.570493551200245377e-03,9.774807413085166274e+01,2.417361264581404257e+01,3.251125674239439718e+02,2.993802640024829316e+02,5.373927763021679740e-07,8.397768100488726780e-07,3.450427391400556322e-13,1.286042968794367353e-11,8.231531154152422758e+00,7.631491704585604315e-08,8.885002197132232836e-08
