fluxdate,fluxobsflux
20230306,189.8
20230307,180.0
20230307,180.3
20230307,183.6
20230308,176.1
20230308,181.9
20230308,178.0
20230309,179.3
20230309,178.8
20230309,175.7
20230310,172.2
20230310,171.2
20230310,172.0
20230311,160.9
20230311,157.4
20230311,156.9
20230312,148.4
20230312,150.0
20230312,150.0
20230313,143.7
20230313,143.3
20230313,143.2
20230314,139.8
20230314,138.5
20230314,139.4
20230315,133.6
20230315,135.7
20230315,137.7
20230316,134.6
20230316,135.4
20230316,134.9
20230317,135.9
20230317,134.2
20230317,137.7
20230318,135.1
20230318,140.3
20230318,141.1
20230319,141.9
20230319,142.7
20230319,144.0
20230320,158.3
20230320,156.1
20230320,154.1
20230321,150.7
20230321,151.6
20230321,152.0
20230322,153.9
20230322,158.9
20230322,156.1
20230323,151.1
20230323,151.0
20230323,149.6
20230324,160.1
20230324,157.5
20230324,162.0
20230325,160.8
20230325,160.3
20230325,157.2
20230326,162.1
20230326,159.4
20230326,154.7
20230327,161.1
20230327,158.2
20230327,158.0
20230328,159.0
20230328,158.7
20230328,162.2
20230329,151.9
20230329,147.8
20230329,148.7
20230330,137.6
20230330,140.3
20230330,136.3
20230331,131.7
20230331,129.3
20230331,130.1
20230401,126.2
20230401,125.3
20230401,125.4
20230402,127.3
20230402,126.9
20230402,128.6
20230403,131.6
20230403,133.6
20230403,134.8
20230404,135.0
20230404,135.7
20230404,134.7
20230405,136.1
20230405,136.6
20230405,135.2
20230406,137.5
20230406,137.1
20230406,136.8
20230407,133.2
20230407,136.3
20230407,138.9
20230408,138.6
20230408,135.9
20230408,138.3
20230409,141.0
20230409,140.3
20230409,144.8
20230410,140.3
20230410,139.8
20230410,143.7
20230411,144.5
20230411,143.4
20230411,146.3
20230412,153.8
20230412,154.0
20230412,151.9
20230413,157.0
20230413,159.5
20230413,159.8
20230414,169.8
20230414,171.3
20230414,174.2
20230415,179.6
20230415,175.8
20230415,179.2
20230416,173.2
20230416,177.8
20230416,173.4
20230417,173.2
20230417,166.6
20230417,164.1
20230418,155.4
20230418,153.2
20230418,150.0
20230419,152.3
20230419,147.0
20230419,148.1
20230420,149.9
20230420,147.0
20230420,146.3
20230421,140.7
20230421,151.2
20230421,142.6
20230422,143.6
20230422,141.2
20230422,139.9
20230423,134.7
20230423,135.2
20230423,133.5
20230424,133.0
20230424,133.9
20230424,132.2
20230425,131.7
20230425,130.7
20230425,131.4
20230426,140.4
20230426,136.5
20230426,136.0
20230427,135.8
20230427,140.8
20230427,139.8
20230428,153.7
20230428,149.8
20230428,159.4
20230429,157.7
20230429,155.8
20230429,151.6
20230430,158.3
20230430,153.5
20230430,149.6
20230501,155.1
20230501,147.9
20230501,149.8
20230502,153.9
20230502,156.8
20230502,155.0
20230503,157.5
20230503,156.2
20230503,161.7
20230504,164.2
20230504,162.0
20230504,160.0
20230505,161.5
20230505,161.9
20230505,161.6
20230506,153.9
20230506,151.8
20230506,155.1
20230507,159.2
20230507,157.2
20230507,183.2
20230508,161.2
20230508,171.9
20230508,164.9
20230509,168.5
20230509,194.7
20230509,173.4
20230510,166.8
20230510,170.1
20230510,166.9
20230511,164.5
20230511,163.4
20230511,161.9
20230512,151.9
20230512,149.1
20230512,147.0
20230513,143.7
20230513,143.8
20230513,144.2
20230514,138.3
20230514,139.7
20230514,138.1
20230515,135.8
20230515,134.5
20230515,132.8
20230516,131.9
20230516,134.3
20230516,134.1
20230517,136.3
20230517,137.9
20230517,142.0
20230518,148.9
20230518,150.6
20230518,160.8
20230519,159.9
20230519,164.6
20230519,163.0
20230520,162.5
20230520,169.6
20230520,171.0
20230521,164.3
20230521,163.4
20230521,162.9
20230522,160.3
20230522,161.5
20230522,158.7
20230523,159.2
20230523,154.9
20230523,154.1
20230524,170.4
20230524,164.1
20230524,155.2
20230525,151.7
20230525,152.1
20230525,149.6
20230526,148.5
20230526,149.0
20230526,153.4
20230527,154.0
20230527,156.9
20230527,154.1
20230528,151.3
20230528,151.3
20230528,149.3
20230529,154.9
20230529,154.4
20230529,155.4
20230530,161.3
20230530,162.0
20230530,163.3
20230531,161.5
20230531,161.4
20230531,167.5
20230601,157.4
20230601,163.9
20230601,166.3
20230602,162.1
20230602,162.3
20230602,165.8
20230603,162.7
20230603,164.6
20230603,162.1
20230604,165.6
20230604,168.3
20230604,164.8
20230605,168.5
20230605,169.2
20230605,168.9
20230606,169.0
20230606,171.8
20230606,171.8
20230607,167.3
20230607,167.2
20230607,170.0
20230608,167.4
20230608,168.5
20230608,169.2
20230609,176.8
20230609,164.3
20230609,164.4
20230610,160.2
20230610,161.2
20230610,165.2
20230611,154.7
20230611,153.8
20230611,152.8
20230612,147.4
20230612,146.1
20230612,149.1
20230613,144.4
20230613,146.3
20230613,146.1
20230614,144.6
20230614,143.5
20230614,145.6
20230615,150.9
20230615,153.1
20230615,154.2
20230616,154.5
20230616,157.2
20230616,156.5
20230617,160.8
20230617,158.1
20230617,159.6
20230618,164.1
20230618,164.1
20230618,166.3
20230619,170.0
20230619,168.8
20230619,171.5
20230620,232.2
20230620,180.1
20230620,172.1
20230621,175.4
20230621,176.4
20230621,176.2
20230622,177.9
20230622,173.2
20230622,171.5
20230623,169.9
20230623,169.7
20230623,169.7
20230624,163.3
20230624,160.8
20230624,159.6
20230625,153.9
20230625,154.8
20230625,154.7
20230626,152.9
20230626,157.7
20230626,156.7
20230627,152.7
20230627,151.2
20230627,154.0
20230628,150.0
20230628,154.9
20230628,155.7
20230629,163.0
20230629,162.2
20230629,162.0
20230630,160.9
20230630,158.6
20230630,160.0
20230701,164.3
20230701,165.5
20230701,162.0
20230702,173.8
20230702,170.2
20230702,207.2
20230703,176.4
20230703,173.2
20230703,171.2
20230704,164.4
20230704,167.2
20230704,163.2
20230705,154.0
20230705,154.6
20230705,154.0
20230706,155.2
20230706,157.6
20230706,157.5
20230707,159.8
20230707,161.4
20230707,160.0
20230708,161.3
20230708,160.5
20230708,161.8
20230709,177.7
20230709,179.2
20230709,181.2
20230710,184.1
20230710,190.6
20230710,188.0
20230711,198.5
20230711,213.5
20230711,216.0
20230712,191.6
20230712,193.3
20230712,196.3
20230713,197.2
20230713,202.9
20230713,195.3
20230714,182.8
20230714,180.6
20230714,181.4
20230715,177.2
20230715,178.5
20230715,183.6
20230716,181.3
20230716,184.3
20230716,181.3
20230717,186.5
20230717,180.0
20230717,226.4
20230718,197.5
20230718,218.5
20230718,193.4
20230719,192.5
20230719,188.9
20230719,193.8
20230720,182.4
20230720,184.3
20230720,179.2
20230721,173.2
20230721,172.8
20230721,175.8
20230722,174.8
20230722,174.4
20230722,177.3
20230723,174.6
20230723,172.5
20230723,172.2
20230724,167.9
20230724,165.1
20230724,166.1
20230725,167.6
20230725,169.0
20230725,169.0
20230726,171.1
20230726,167.4
20230726,170.7
20230727,164.6
20230727,165.3
20230727,178.5
20230728,168.0
20230728,168.2
20230728,171.4
20230729,187.3
20230729,178.6
20230729,176.8
20230730,174.2
20230730,174.4
20230730,170.0
20230731,177.2
20230731,177.1
20230731,181.3
20230801,174.4
20230801,174.7
20230801,171.5
20230802,170.3
20230802,172.9
20230802,168.3
20230803,165.2
20230803,162.9
20230803,165.6
20230804,166.2
20230804,170.8
20230804,169.9
20230805,171.2
20230805,175.8
20230805,203.5
20230806,167.4
20230806,173.5
20230806,169.1
20230807,168.7
20230807,169.7
20230807,173.1
20230808,157.3
20230808,158.9
20230808,157.7
20230809,153.0
20230809,153.4
20230809,150.7
20230810,160.4
20230810,155.7
20230810,158.2
20230811,154.9
20230811,152.8
20230811,150.7
20230812,146.0
20230812,148.3
20230812,148.9
20230813,148.1
20230813,150.4
20230813,151.3
20230814,153.2
20230814,154.0
20230814,153.5
20230815,157.4
20230815,158.1
20230815,156.8
20230816,160.5
20230816,160.1
20230816,160.9
20230817,153.3
20230817,151.9
20230817,151.4
20230818,148.3
20230818,150.6
20230818,149.0
20230819,151.8
20230819,150.6
20230819,148.5
20230820,144.9
20230820,146.3
20230820,146.2
20230821,149.2
20230821,148.7
20230821,153.0
20230822,151.0
20230822,150.9
20230822,165.0
20230823,150.7
20230823,147.0
20230823,145.3
20230824,143.8
20230824,144.1
20230824,146.9
20230825,137.9
20230825,138.9
20230825,138.0
20230826,139.4
20230826,139.3
20230826,141.4
20230827,140.8
20230827,141.5
20230827,140.1
20230828,142.2
20230828,141.7
20230828,142.1
20230829,140.0
20230829,142.2
20230829,146.6
20230830,139.9
20230830,138.6
20230830,142.4
20230831,137.6
20230831,139.9
20230831,139.4
20230901,136.3
20230901,135.8
20230901,137.8
20230902,131.4
20230902,131.2
20230902,127.9
20230903,130.1
20230903,130.5
20230903,130.5
20230904,137.4
20230904,136.0
20230904,136.1
20230905,136.6
20230905,142.9
20230905,145.1
20230906,143.7
20230906,147.1
20230906,146.8
20230907,155.3
20230907,160.8
20230907,160.4
20230908,157.8
20230908,160.9
20230908,161.1
20230909,158.9
20230909,161.4
20230909,274.6
20230910,163.3
20230910,163.9
20230910,165.9
20230911,175.7
20230911,176.4
20230911,171.4
20230912,155.0
20230912,153.5
20230912,148.2
20230913,142.1
20230913,142.6
20230913,140.5
20230914,147.9
20230914,145.2
20230914,149.1
20230915,138.2
20230915,139.1
20230915,141.6
20230916,143.3
20230916,140.4
20230916,139.9
20230917,143.3
20230917,144.6
20230917,145.0
20230918,150.7
20230918,154.5
20230918,157.4
20230919,160.8
20230919,166.1
20230919,177.8
20230920,159.4
20230920,155.5
20230920,155.5
20230921,165.9
20230921,168.1
20230921,170.9
20230922,188.5
20230922,175.7
20230922,186.3
20230923,174.3
20230923,173.0
20230923,174.2
20230924,169.0
20230924,173.7
20230924,172.4
20230925,171.0
20230925,170.2
20230925,169.6
20230926,166.9
20230926,164.9
20230926,163.5
20230927,155.4
20230927,156.0
20230927,153.4
20230928,151.6
20230928,147.8
20230928,147.1
20230929,150.1
20230929,155.0
20230929,152.4
20230930,161.1
20230930,159.1
20230930,160.9
20231001,159.4
20231001,161.1
20231001,160.7
20231002,156.5
20231002,157.4
20231002,153.6
20231003,150.2
20231003,153.7
20231003,155.9
20231004,150.9
20231004,155.0
20231004,153.9
20231005,155.8
20231005,156.1
20231005,157.6
20231006,156.6
20231006,155.3
20231006,155.8
20231007,155.2
20231007,157.2
20231007,162.0
20231008,155.6
20231008,157.1
20231008,156.9
20231009,157.8
20231009,165.5
20231009,161.6
20231010,160.7
20231010,164.4
20231010,161.6
20231011,157.8
20231011,158.0
20231011,157.7
20231012,155.5
20231012,157.1
20231012,154.9
20231013,148.7
20231013,149.0
20231013,147.1
20231014,87.0
20231014,148.2
20231014,146.3
20231015,145.8
20231015,144.6
20231015,143.0
20231016,145.6
20231016,144.0
20231016,142.4
20231017,137.7
20231017,137.3
20231017,136.4
20231018,135.1
20231018,135.3
20231018,134.0
20231019,128.4
20231019,128.7
20231019,128.7
20231020,125.4
20231020,125.7
20231020,124.3
20231021,121.0
20231021,122.6
20231021,120.9
20231022,118.6
20231022,118.8
20231022,119.0
20231023,119.1
20231023,122.1
20231023,120.9
20231024,121.6
20231024,121.1
20231024,121.0
20231025,127.4
20231025,125.8
20231025,126.4
20231026,125.6
20231026,126.4
20231026,138.4
20231027,127.0
20231027,127.5
20231027,125.7
20231028,127.1
20231028,128.0
20231028,127.5
20231029,131.2
20231029,135.2
20231029,132.2
20231030,138.6
20231030,139.7
20231030,141.2
20231031,143.9
20231031,147.3
20231031,148.1
20231101,162.3
20231101,158.6
20231101,163.7
20231102,157.3
20231102,158.4
20231102,159.0
20231103,159.8
20231103,156.1
20231103,161.8
20231104,155.3
20231104,155.3
20231104,153.3
20231105,153.2
20231105,154.8
20231105,155.3
20231106,144.9
20231106,146.2
20231106,145.8
20231107,143.2
20231107,145.1
20231107,145.2
20231108,143.1
20231108,145.7
20231108,142.7
20231109,140.8
20231109,138.7
20231109,137.6
20231110,140.4
20231110,143.9
20231110,146.3
20231111,146.5
20231111,141.5
20231111,138.0
20231112,136.2
20231112,137.2
20231112,134.6
20231113,133.5
20231113,132.7
20231113,133.4
20231114,125.8
20231114,123.8
20231114,124.9
20231115,119.0
20231115,118.9
20231115,119.3
20231116,118.2
20231116,117.9
20231116,119.5
20231117,116.7
20231117,119.6
20231117,119.1
20231118,124.6
20231118,127.1
20231118,129.4
20231119,140.2
20231119,140.1
20231119,144.5
20231120,153.2
20231120,156.5
20231120,155.1
20231121,170.2
20231121,171.5
20231121,169.3
20231122,188.5
20231122,189.5
20231122,189.8
20231123,190.7
20231123,194.2
20231123,185.0
20231124,180.5
20231124,178.0
20231124,187.6
20231125,176.6
20231125,176.4
20231125,176.4
20231126,178.4
20231126,180.2
20231126,177.3
20231127,179.8
20231127,187.3
20231127,176.9
20231128,181.5
20231128,254.6
20231128,185.5
20231129,172.5
20231129,170.6
20231129,170.4
20231130,162.6
20231130,166.5
20231130,163.2
20231201,160.4
20231201,162.0
20231201,173.3
20231202,144.3
20231202,148.2
20231202,145.4
20231203,138.8
20231203,139.2
20231203,141.1
20231204,137.6
20231204,137.8
20231204,138.1
20231205,146.1
20231205,141.6
20231205,139.6
20231206,129.1
20231206,129.9
20231206,133.4
20231207,133.2
20231207,134.6
20231207,134.9
20231208,129.6
20231208,132.6
20231208,132.2
20231209,128.1
20231209,127.9
20231209,124.3
20231210,125.8
20231210,126.6
20231210,125.9
20231211,124.2
20231211,125.9
20231211,126.0
20231212,124.2
20231212,126.2
20231212,125.6
20231213,133.6
20231213,134.8
20231213,135.6
20231214,852.3
20231214,155.1
20231214,148.0
20231215,142.6
20231215,144.3
20231215,147.9
20231216,146.5
20231216,149.0
20231216,151.3
20231217,152.1
20231217,154.6
20231217,154.4
20231218,159.9
20231218,161.4
20231218,165.1
20231219,176.1
20231219,179.3
20231219,180.7
20231220,189.1
20231220,195.3
20231220,194.6
20231221,191.9
20231221,193.6
20231221,194.1
20231222,186.8
20231222,186.7
20231222,182.9
20231223,175.9
20231223,174.2
20231223,172.0
20231224,183.0
20231224,183.4
20231224,178.2
20231225,163.9
20231225,166.7
20231225,166.4
20231226,154.7
20231226,154.2
20231226,154.6
20231227,147.8
20231227,149.4
20231227,147.9
20231228,145.7
20231228,146.7
20231228,146.3
20231229,142.2
20231229,142.9
20231229,141.3
20231230,134.9
20231230,139.7
20231230,137.3
20231231,140.1
20231231,146.2
20231231,243.8
20240101,134.1
20240101,135.7
20240101,134.5
20240102,145.4
20240102,142.1
20240102,137.7
20240103,134.5
20240103,140.2
20240103,140.5
20240104,147.0
20240104,125.8
20240104,149.7
20240105,148.5
20240105,152.7
20240105,150.7
20240106,160.0
20240106,159.4
20240106,160.4
20240107,171.1
20240107,167.1
20240107,170.1
20240108,171.0
20240108,176.2
20240108,174.3
20240109,171.1
20240109,175.9
20240109,175.7
20240110,186.2
20240110,186.0
20240110,189.9
20240111,188.0
20240111,192.5
20240111,188.1
20240112,187.8
20240112,186.4
20240112,185.9
20240113,186.7
20240113,185.4
20240113,182.5
20240114,184.8
20240114,187.9
20240114,186.2
20240115,183.3
20240115,182.5
20240115,182.2
20240116,177.0
20240116,179.6
20240116,178.5
20240117,173.5
20240117,174.1
20240117,173.4
20240118,165.3
20240118,162.3
20240118,161.7
20240119,157.4
20240119,157.4
20240119,157.4
20240120,162.9
20240120,166.3
20240120,166.4
20240121,176.9
20240121,178.5
20240121,176.0
20240122,188.6
20240122,196.1
20240122,201.1
20240123,183.0
20240123,180.3
20240123,183.2
20240124,172.7
20240124,172.0
20240124,176.9
20240125,159.3
20240125,160.5
20240125,160.3
20240126,156.4
20240126,156.7
20240126,155.3
20240127,148.7
20240127,148.1
20240127,148.7
20240128,140.5
20240128,141.1
20240128,140.7
20240129,140.6
20240129,140.3
20240129,138.3
20240130,134.7
20240130,135.0
20240130,134.9
20240131,135.9
20240131,136.2
20240131,136.7
20240201,133.8
20240201,136.9
20240201,139.0
20240202,147.3
20240202,142.6
20240202,144.8
20240203,156.5
20240203,156.4
20240203,159.4
20240204,165.7
20240204,170.4
20240204,172.3
20240205,174.8
20240205,173.4
20240205,175.6
20240206,179.0
20240206,190.3
20240206,184.6
20240207,189.3
20240207,188.4
20240207,187.8
20240208,184.9
20240208,185.0
20240208,183.8
20240209,188.0
20240209,183.4
20240209,183.5
20240210,194.0
20240210,193.8
20240210,191.1
20240211,179.2
20240211,180.4
20240211,188.3
20240212,209.0
20240212,208.3
20240212,210.7
20240213,191.9
20240213,194.8
20240213,191.1
20240214,187.1
20240214,184.1
20240214,182.8
20240215,176.4
20240215,178.3
20240215,173.6
20240216,168.7
20240216,168.8
20240216,167.8
20240217,164.4
20240217,169.9
20240217,163.9
20240218,155.1
20240218,156.5
20240218,156.3
20240219,151.8
20240219,152.1
20240219,153.2
20240220,153.2
20240220,152.6
20240220,154.1
20240221,163.0
20240221,169.9
20240221,168.6
20240222,173.2
20240222,173.3
20240222,177.4
20240223,182.1
20240223,172.9
20240223,180.9
20240224,183.1
20240224,179.2
20240224,176.6
20240225,195.7
20240225,180.8
20240225,183.9
20240226,170.4
20240226,171.7
20240226,165.8
20240227,168.0
20240227,168.3
20240227,167.3
20240228,183.3
20240228,179.1
20240228,167.3
20240229,164.1
20240229,164.1
20240229,165.4
20240301,156.3
20240301,152.8
20240301,153.4
20240302,154.4
20240302,152.3
20240302,151.4
20240303,145.2
20240303,145.5
20240303,145.4
20240304,141.7
20240304,139.9
20240304,142.9
20240305,140.4
20240305,141.5
20240305,144.3
20240306,137.8
20240306,136.0
20240306,135.7
20240307,135.3
20240307,136.6
20240307,136.4
20240308,129.1
20240308,129.0
20240308,132.2
20240309,133.8
20240309,134.5
20240309,134.2
20240310,130.5
20240310,127.0
20240310,127.0
20240311,125.7
20240311,126.7
20240311,127.3
20240312,129.1
20240312,130.5
20240312,131.4
20240313,127.0
20240313,128.3
20240313,131.4
20240314,129.9
20240314,127.1
20240314,128.1
20240315,132.0
20240315,129.0
20240315,129.8
20240316,143.7
20240316,144.1
20240316,141.2
20240317,153.3
20240317,151.3
20240317,154.6
20240318,168.9
20240318,177.4
20240318,167.6
20240319,167.0
20240319,168.9
20240319,167.4
20240320,177.9
20240320,175.5
20240320,181.3
20240321,181.3
20240321,196.9
20240321,189.4
20240322,198.1
20240322,197.6
20240322,195.3
20240323,205.9
20240323,210.7
20240323,200.6
20240324,203.1
20240324,195.1
20240324,197.0
20240325,195.4
20240325,190.1
20240325,190.0
20240326,176.1
20240326,178.2
20240326,177.2
20240327,174.0
20240327,174.6
20240327,174.2
20240328,176.9
20240328,172.7
20240328,171.0
20240329,167.9
20240329,167.3
20240329,160.6
20240330,141.6
20240330,139.6
20240330,162.5
20240331,132.0
20240331,133.6
20240331,130.7
20240401,120.8
20240401,120.4
20240401,118.9
20240402,113.4
20240402,112.8
20240402,113.3
20240403,110.7
20240403,111.7
20240403,111.6
20240404,113.8
20240404,113.7
20240404,114.6
20240405,120.4
20240405,120.5
20240405,121.1
20240406,122.9
20240406,122.9
20240406,122.7
20240407,123.4
20240407,124.6
20240407,127.1
20240408,124.4
20240408,124.8
20240408,124.6
20240409,123.7
20240409,124.4
20240409,124.7
20240410,129.5
20240410,131.2
20240410,132.2
20240411,142.4
20240411,143.7
20240411,149.5
20240412,154.5
20240412,151.5
20240412,154.3
20240413,162.8
20240413,161.0
20240413,162.3
20240414,176.5
20240414,178.4
20240414,183.8
20240415,186.7
20240415,191.9
20240415,191.1
20240416,201.8
20240416,198.7
20240416,198.3
20240417,215.9
20240417,216.5
20240417,224.3
20240418,220.0
20240418,226.9
20240418,218.8
20240419,218.2
20240419,213.4
20240419,220.7
20240420,217.4
20240420,209.5
20240420,212.4
20240421,213.4
20240421,217.1
20240421,209.8
20240422,222.1
20240422,226.8
20240422,230.5
20240423,225.5
20240423,219.1
20240423,218.5
20240424,200.0
20240424,199.1
20240424,193.3
20240425,168.9
20240425,166.7
20240425,167.2
20240426,150.2
20240426,152.6
20240426,152.3
20240427,150.5
20240427,152.6
20240427,155.6
20240428,144.3
20240428,140.1
20240428,142.8
20240429,137.5
20240429,137.6
20240429,134.1
20240430,137.6
20240430,130.2
20240430,133.2
20240501,136.3
20240501,134.8
20240501,136.1
20240502,140.4
20240502,141.9
20240502,143.2
20240503,158.6
20240503,156.0
20240503,157.1
20240504,165.0
20240504,166.6
20240504,163.5
20240505,182.7
20240505,176.9
20240505,165.0
20240506,170.6
20240506,171.2
20240506,201.6
20240507,197.1
20240507,203.6
20240507,215.4
20240508,204.3
20240508,227.1
